geneset	description	link	C	O	E	R	PValue	FDR	overlapGene	OverlapGene_UserID
GO:0075733	intracellular transport of virus	http://amigo.geneontology.org/amigo/term/GO:0075733	66	7	0.899551904406273	7.78165213781652	3.12491463807518e-05	0.00555128064976398	3838;7514;8021;9688;23165;23225;81929	NUP205;NUP210;KPNA2;XPO1;NUP214;SEH1L;NUP93
GO:0019058	viral life cycle	http://amigo.geneontology.org/amigo/term/GO:0019058	439	18	5.98338312173264	3.00833151309015	3.3629269351243e-05	0.00576747115774878	1642;3838;5297;5430;5436;6129;6175;6201;6829;7153;7514;7726;7852;8021;9688;23165;23225;81929	DDB1;NUP205;NUP210;KPNA2;PI4KA;POLR2A;POLR2G;RPL7;RPLP0;RPS7;SUPT5H;TOP2A;XPO1;TRIM26;CXCR4;NUP214;SEH1L;NUP93
GO:1902581	multi-organism cellular localization	http://amigo.geneontology.org/amigo/term/GO:1902581	67	7	0.913181478715459	7.66550807605807	3.44952537874033e-05	0.00576747115774878	3838;7514;8021;9688;23165;23225;81929	NUP205;NUP210;KPNA2;XPO1;NUP214;SEH1L;NUP93
GO:1902583	multi-organism intracellular transport	http://amigo.geneontology.org/amigo/term/GO:1902583	67	7	0.913181478715459	7.66550807605807	3.44952537874033e-05	0.00576747115774878	3838;7514;8021;9688;23165;23225;81929	NUP205;NUP210;KPNA2;XPO1;NUP214;SEH1L;NUP93
GO:0044265	cellular macromolecule catabolic process	http://amigo.geneontology.org/amigo/term/GO:0044265	945	29	12.8799477221807	2.25156193375371	3.51813638841403e-05	0.00576906711230893	678;701;1499;1642;2185;5436;5707;6129;6175;6201;6880;7157;7318;7398;8237;8314;9736;10075;10399;23019;23049;23304;23352;23405;25831;26133;54850;115752;130507	HUWE1;RACK1;DIS3L;UBR3;CTNNB1;DDB1;PTK2B;CNOT1;SMG1;UBR2;UBR4;DICER1;HECTD1;TRPC4AP;POLR2G;FBXL12;PSMD1;RPL7;RPLP0;RPS7;ZFP36L2;TAF9;BUB1B;TP53;UBA7;USP1;USP11;BAP1;USP34
GO:0030397	membrane disassembly	http://amigo.geneontology.org/amigo/term/GO:0030397	47	6	0.64058999253174	9.36636549111046	4.03126570883705e-05	0.00636566716652843	1639;8021;9688;23165;23225;81929	DCTN1;NUP205;NUP210;NUP214;SEH1L;NUP93
GO:0051081	nuclear envelope disassembly	http://amigo.geneontology.org/amigo/term/GO:0051081	47	6	0.64058999253174	9.36636549111046	4.03126570883705e-05	0.00636566716652843	1639;8021;9688;23165;23225;81929	DCTN1;NUP205;NUP210;NUP214;SEH1L;NUP93
GO:0046794	transport of virus	http://amigo.geneontology.org/amigo/term/GO:0046794	69	7	0.940440627333831	7.44331943617232	4.18209101324951e-05	0.0063790968011344	3838;7514;8021;9688;23165;23225;81929	NUP205;NUP210;KPNA2;XPO1;NUP214;SEH1L;NUP93
GO:0016458	gene silencing	http://amigo.geneontology.org/amigo/term/GO:0016458	216	12	2.94398805078417	4.07610350076104	4.18939158981502e-05	0.0063790968011344	1994;5430;5436;8021;9688;23019;23165;23225;23304;23405;81929;84444	ELAVL1;CNOT1;NUP205;NUP210;UBR2;DICER1;POLR2A;POLR2G;NUP214;SEH1L;DOT1L;NUP93
GO:0051168	nuclear export	http://amigo.geneontology.org/amigo/term/GO:0051168	183	11	2.49421209858103	4.41021034508571	4.29642475410219e-05	0.00642730068039112	5905;7157;7514;8021;9688;10768;23049;23165;23225;29894;81929	AHCYL1;SMG1;NUP205;NUP210;CPSF1;RANGAP1;TP53;XPO1;NUP214;SEH1L;NUP93
GO:0006364	rRNA processing	http://amigo.geneontology.org/amigo/term/GO:0006364	253	13	3.44828230022405	3.76999296117819	4.52285474979996e-05	0.00664937628474902	6129;6175;6201;10171;23195;25926;50628;55127;55661;55695;55720;80135;115752	RCL1;DIS3L;MDN1;NOL11;GEMIN4;HEATR1;DDX27;NSUN5;TSR1;RPL7;RPLP0;RPS7;RPF1
GO:0080135	regulation of cellular response to stress	http://amigo.geneontology.org/amigo/term/GO:0080135	582	21	7.93241224794623	2.64736619121593	4.85519537677392e-05	0.00701699169114428	545;673;1499;2185;4282;4976;5111;5591;5594;6880;7398;8021;9344;9688;10399;10912;23165;23225;27250;54106;81929	RACK1;GADD45G;CTNNB1;PTK2B;NUP205;NUP210;PDCD4;MIF;OPA1;PCNA;TLR9;ATR;PRKDC;MAPK1;BRAF;TAF9;USP1;NUP214;SEH1L;TAOK2;NUP93
GO:0019080	viral gene expression	http://amigo.geneontology.org/amigo/term/GO:0019080	186	11	2.53510082150859	4.33907792016497	4.98339238971246e-05	0.00708223115117969	5430;5436;6129;6175;6201;6829;8021;9688;23165;23225;81929	NUP205;NUP210;POLR2A;POLR2G;RPL7;RPLP0;RPS7;SUPT5H;NUP214;SEH1L;NUP93
GO:0006409	tRNA export from nucleus	http://amigo.geneontology.org/amigo/term/GO:0006409	31	5	0.422516803584765	11.8338488731772	5.71882825382009e-05	0.0078652336323103	8021;9688;23165;23225;81929	NUP205;NUP210;NUP214;SEH1L;NUP93
GO:0071431	tRNA-containing ribonucleoprotein complex export from nucleus	http://amigo.geneontology.org/amigo/term/GO:0071431	31	5	0.422516803584765	11.8338488731772	5.71882825382009e-05	0.0078652336323103	8021;9688;23165;23225;81929	NUP205;NUP210;NUP214;SEH1L;NUP93
GO:0016072	rRNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0016072	260	13	3.54368932038835	3.66849315068493	5.98341887168008e-05	0.00791252789402716	6129;6175;6201;10171;23195;25926;50628;55127;55661;55695;55720;80135;115752	RCL1;DIS3L;MDN1;NOL11;GEMIN4;HEATR1;DDX27;NSUN5;TSR1;RPL7;RPLP0;RPS7;RPF1
GO:0044766	multi-organism transport	http://amigo.geneontology.org/amigo/term/GO:0044766	73	7	0.994958924570575	7.03546631638206	6.0315974329983e-05	0.00791252789402716	3838;7514;8021;9688;23165;23225;81929	NUP205;NUP210;KPNA2;XPO1;NUP214;SEH1L;NUP93
GO:1902579	multi-organism localization	http://amigo.geneontology.org/amigo/term/GO:1902579	73	7	0.994958924570575	7.03546631638206	6.0315974329983e-05	0.00791252789402716	3838;7514;8021;9688;23165;23225;81929	NUP205;NUP210;KPNA2;XPO1;NUP214;SEH1L;NUP93
GO:0098781	ncRNA transcription	http://amigo.geneontology.org/amigo/term/GO:0098781	100	8	1.3629574309186	5.86958904109589	6.65256729858177e-05	0.00851346497884162	5430;5436;6621;6880;9328;25926;26173;55756	NOL11;INTS1;POLR2A;POLR2G;INTS9;SNAPC4;TAF9;GTF3C5
GO:0032212	positive regulation of telomere maintenance via telomerase	http://amigo.geneontology.org/amigo/term/GO:0032212	32	5	0.436146377893951	11.4640410958904	6.70316515931635e-05	0.00851346497884162	545;908;1499;5594;79991	CTNNB1;ATR;MAPK1;STN1;CCT6A
GO:0018193	peptidyl-amino acid modification	http://amigo.geneontology.org/amigo/term/GO:0018193	1186	33	16.1646751306945	2.04148859987526	6.78920626904223e-05	0.00851346497884162	545;673;1499;2185;3008;3054;3689;3716;4282;5111;5591;5594;5649;5905;6880;7153;7157;7158;8021;8295;9688;9730;10399;10919;23049;23165;23210;23225;56160;64135;80155;81929;84444	RACK1;EHMT2;CTNNB1;PTK2B;SMG1;NUP205;JMJD6;NUP210;HIST1H1E;HCFC1;ITGB2;JAK1;MIF;PCNA;ATR;PRKDC;MAPK1;NSMCE3;RELN;RANGAP1;IFIH1;BRAF;TAF9;TOP2A;TP53;TP53BP1;NAA15;NUP214;SEH1L;TRRAP;DOT1L;NUP93;DCAF1
GO:1900034	regulation of cellular response to heat	http://amigo.geneontology.org/amigo/term/GO:1900034	75	7	1.02221807318895	6.84785388127854	7.18040492898586e-05	0.00887352359847282	545;5594;8021;9688;23165;23225;81929	NUP205;NUP210;ATR;MAPK1;NUP214;SEH1L;NUP93
GO:0030163	protein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0030163	787	25	10.7264749813293	2.33068179840212	7.36179945692861e-05	0.00896772342417575	701;1499;1642;2185;2316;4953;5707;6642;6880;7157;7318;7398;7514;8237;8314;9736;10075;10399;23304;23352;25831;25976;26133;54850;130507	HUWE1;RACK1;UBR3;CTNNB1;DDB1;PTK2B;FLNA;UBR2;UBR4;HECTD1;TIPARP;TRPC4AP;ODC1;FBXL12;PSMD1;SNX1;TAF9;BUB1B;TP53;UBA7;USP1;XPO1;USP11;BAP1;USP34
GO:0015031	protein transport	http://amigo.geneontology.org/amigo/term/GO:0015031	1796	44	24.478715459298	1.79747994020197	7.74700706869247e-05	0.0092531085230307	1176;1499;1785;2316;3708;3838;4282;4600;4627;4796;5190;5594;5878;5905;5991;6129;6175;6201;6642;6711;7157;7514;8021;8314;9141;9344;9382;9648;9688;10075;10399;10768;23165;23225;23499;26953;51296;54106;55667;81929;84079;90007;115704;375056	HUWE1;RACK1;AHCYL1;EVI5L;AP3S1;CTNNB1;DNM2;FLNA;NUP205;NUP210;MACF1;RANBP6;ITPR1;MIA3;KPNA2;MIF;MX2;MYH9;TONSL;SLC15A3;PEX6;TLR9;DENND4C;MAPK1;RAB5C;RANGAP1;RFX3;RPL7;RPLP0;RPS7;SNX1;SPTBN1;TP53;XPO1;NUP214;SEH1L;BAP1;ANKRD27;MIDN;PDCD5;TAOK2;COG1;GCC2;NUP93
GO:0051031	tRNA transport	http://amigo.geneontology.org/amigo/term/GO:0051031	33	5	0.449775952203137	11.1166459111665	7.81310910822341e-05	0.0092531085230307	8021;9688;23165;23225;81929	NUP205;NUP210;NUP214;SEH1L;NUP93
GO:0033365	protein localization to organelle	http://amigo.geneontology.org/amigo/term/GO:0033365	891	27	12.1439507094847	2.22332918223329	8.27954623880967e-05	0.00967119051757945	545;701;908;1499;1660;2316;3838;4796;5190;5594;6129;6175;6201;6711;7157;7514;8021;8314;9141;9648;9688;10075;23165;23224;26953;54106;113130	HUWE1;CDCA5;CTNNB1;DHX9;FLNA;NUP205;SYNE2;RANBP6;KPNA2;TONSL;PEX6;TLR9;ATR;MAPK1;RPL7;RPLP0;RPS7;SPTBN1;BUB1B;TP53;XPO1;NUP214;BAP1;CCT6A;PDCD5;GCC2;NUP93
GO:1904358	positive regulation of telomere maintenance via telomere lengthening	http://amigo.geneontology.org/amigo/term/GO:1904358	34	5	0.463405526512323	10.7896857373086	9.0592924917865e-05	0.0104389982537113	545;908;1499;5594;79991	CTNNB1;ATR;MAPK1;STN1;CCT6A
GO:0034613	cellular protein localization	http://amigo.geneontology.org/amigo/term/GO:0034613	1588	40	21.6437640029873	1.8481073806977	9.65499921689039e-05	0.0109770904429899	545;673;701;908;1176;1499;1660;2316;3689;3838;4796;5190;5594;5649;5905;6129;6175;6201;6642;6711;7157;7514;8021;8314;9141;9344;9648;9688;10075;10399;10768;23165;23224;23499;26953;54106;55667;81929;113130;115704	HUWE1;RACK1;AHCYL1;CDCA5;EVI5L;AP3S1;CTNNB1;DHX9;FLNA;NUP205;SYNE2;MACF1;RANBP6;ITGB2;KPNA2;TONSL;PEX6;TLR9;ATR;DENND4C;MAPK1;RELN;RANGAP1;RPL7;RPLP0;RPS7;SNX1;SPTBN1;BRAF;BUB1B;TP53;XPO1;NUP214;SEH1L;BAP1;CCT6A;PDCD5;TAOK2;GCC2;NUP93
GO:0016071	mRNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0016071	658	22	8.96825989544436	2.45309572386226	9.81460412936563e-05	0.0110117275540922	678;1660;1994;5430;5436;6129;6175;6201;6637;6829;8189;9169;9444;10768;23019;23049;23210;29894;50628;51163;51755;115752	AHCYL1;DIS3L;DHX9;ELAVL1;CNOT1;SMG1;JMJD6;CPSF1;GEMIN4;DBR1;CDK12;POLR2A;POLR2G;RPL7;RPLP0;RPS7;SNRPG;ZFP36L2;SUPT5H;SYMPK;SCAF11;QKI
GO:0015931	nucleobase-containing compound transport	http://amigo.geneontology.org/amigo/term/GO:0015931	201	11	2.73954443614638	4.01526613507803	0.000100177648809874	0.0110936988493739	4600;7514;8021;9444;9688;9793;23049;23165;23225;29894;81929	SMG1;NUP205;NUP210;CPSF1;MX2;XPO1;NUP214;SEH1L;QKI;NUP93;CKAP5
GO:0019941	modification-dependent protein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0019941	569	20	7.75522778192681	2.57890555408431	0.000105544164248572	0.0115381421608663	701;1499;1642;2185;5707;6880;7157;7318;7398;8237;8314;9736;10075;10399;23304;23352;25831;26133;54850;130507	HUWE1;RACK1;UBR3;CTNNB1;DDB1;PTK2B;UBR2;UBR4;HECTD1;TRPC4AP;FBXL12;PSMD1;TAF9;BUB1B;TP53;UBA7;USP1;USP11;BAP1;USP34
GO:0070727	cellular macromolecule localization	http://amigo.geneontology.org/amigo/term/GO:0070727	1600	40	21.8073188946975	1.83424657534247	0.00011360262045057	0.0122618929693926	545;673;701;908;1176;1499;1660;2316;3689;3838;4796;5190;5594;5649;5905;6129;6175;6201;6642;6711;7157;7514;8021;8314;9141;9344;9648;9688;10075;10399;10768;23165;23224;23499;26953;54106;55667;81929;113130;115704	HUWE1;RACK1;AHCYL1;CDCA5;EVI5L;AP3S1;CTNNB1;DHX9;FLNA;NUP205;SYNE2;MACF1;RANBP6;ITGB2;KPNA2;TONSL;PEX6;TLR9;ATR;DENND4C;MAPK1;RELN;RANGAP1;RPL7;RPLP0;RPS7;SNX1;SPTBN1;BRAF;BUB1B;TP53;XPO1;NUP214;SEH1L;BAP1;CCT6A;PDCD5;TAOK2;GCC2;NUP93
GO:0065003	macromolecular complex assembly	http://amigo.geneontology.org/amigo/term/GO:0065003	1606	40	21.8890963405527	1.82739384841092	0.000123117108240423	0.013122744774576	545;673;1499;1639;1642;1785;2073;2185;3008;3039;3054;4282;4976;6241;6637;6711;6880;7157;7456;8295;9169;9688;9793;10399;23019;23165;23195;23405;26953;50628;54680;54919;55720;56342;56926;58485;80135;84079;146206;375056	RACK1;CARMIL2;CTNNB1;DCTN1;DDB1;DNM2;ERCC5;PTK2B;CNOT1;NUP205;MDN1;DICER1;RANBP6;HIST1H1E;HBA1;HCFC1;MIA3;MIF;OPA1;GEMIN4;ATR;ZNHIT6;DNAAF5;TSR1;PPAN;NCLN;TRAPPC1;RRM2;SNRPG;SPTBN1;BRAF;TAF9;TP53;WIPF1;RPF1;TRRAP;ANKRD27;SCAF11;NUP93;CKAP5
GO:0043632	modification-dependent macromolecule catabolic process	http://amigo.geneontology.org/amigo/term/GO:0043632	577	20	7.8642643764003	2.54314949787517	0.00012735486091886	0.0134068506056188	701;1499;1642;2185;5707;6880;7157;7318;7398;8237;8314;9736;10075;10399;23304;23352;25831;26133;54850;130507	HUWE1;RACK1;UBR3;CTNNB1;DDB1;PTK2B;UBR2;UBR4;HECTD1;TRPC4AP;FBXL12;PSMD1;TAF9;BUB1B;TP53;UBA7;USP1;USP11;BAP1;USP34
GO:0006278	RNA-dependent DNA biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0006278	58	6	0.790515309932786	7.58998582900331	0.000134157625843567	0.0137826756092542	545;908;1499;5594;7011;79991	CTNNB1;ATR;MAPK1;TEP1;STN1;CCT6A
GO:2000573	positive regulation of DNA biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:2000573	58	6	0.790515309932786	7.58998582900331	0.000134157625843567	0.0137826756092542	545;908;1499;2185;5594;79991	CTNNB1;PTK2B;ATR;MAPK1;STN1;CCT6A
GO:0045184	establishment of protein localization	http://amigo.geneontology.org/amigo/term/GO:0045184	1956	46	26.6594473487677	1.72546712608903	0.000136610673924453	0.0138676097208787	673;908;1176;1499;1785;2316;3708;3838;4282;4600;4627;4796;5190;5594;5878;5905;5991;6129;6175;6201;6642;6711;7157;7514;8021;8314;9141;9344;9382;9648;9688;10075;10399;10768;23165;23225;23499;26953;51296;54106;55667;81929;84079;90007;115704;375056	HUWE1;RACK1;AHCYL1;EVI5L;AP3S1;CTNNB1;DNM2;FLNA;NUP205;NUP210;MACF1;RANBP6;ITPR1;MIA3;KPNA2;MIF;MX2;MYH9;TONSL;SLC15A3;PEX6;TLR9;DENND4C;MAPK1;RAB5C;RANGAP1;RFX3;RPL7;RPLP0;RPS7;SNX1;SPTBN1;BRAF;TP53;XPO1;NUP214;SEH1L;BAP1;ANKRD27;MIDN;CCT6A;PDCD5;TAOK2;COG1;GCC2;NUP93
GO:0006998	nuclear envelope organization	http://amigo.geneontology.org/amigo/term/GO:0006998	84	7	1.14488424197162	6.11415525114155	0.000147753111831239	0.0148222445245291	1639;8021;9688;23165;23224;23225;81929	DCTN1;NUP205;SYNE2;NUP210;NUP214;SEH1L;NUP93
GO:0051170	nuclear import	http://amigo.geneontology.org/amigo/term/GO:0051170	286	13	3.89805825242718	3.33499377334994	0.000155817476875431	0.0154494840153116	1499;2316;3838;4796;5594;6637;6711;8021;9688;23165;26953;50628;54106	CTNNB1;FLNA;NUP205;RANBP6;KPNA2;TONSL;GEMIN4;TLR9;MAPK1;SNRPG;SPTBN1;NUP214;NUP93
GO:0006289	nucleotide-excision repair	http://amigo.geneontology.org/amigo/term/GO:0006289	114	8	1.5537714712472	5.14876231675078	0.000167203278163219	0.016387843136756	1642;2073;3978;5111;5426;5430;5436;7157	DDB1;ERCC5;LIG1;PCNA;POLE;POLR2A;POLR2G;TP53
GO:0044093	positive regulation of molecular function	http://amigo.geneontology.org/amigo/term/GO:0044093	1805	43	24.6013816280807	1.74786931279171	0.000178442571651782	0.0172906796417585	29;673;701;889;1435;1499;1785;1794;2185;3689;3716;4282;4791;5111;5594;5649;5707;5905;6367;6711;7158;7726;7852;8567;9141;9344;9815;10260;10399;10912;23082;23526;51291;54106;55667;58485;64926;79658;79991;81704;84079;113130;115704	DENND4A;RACK1;GADD45G;CDCA5;EVI5L;CSF1;CTNNB1;DNM2;DOCK2;PTK2B;PPRC1;ARHGAP45;ABR;ITGB2;JAK1;MIF;NFKB2;PCNA;GMIP;TLR9;DENND4C;MAPK1;RELN;PSMD1;TRAPPC1;RANGAP1;CCL22;RASAL3;SPTBN1;BRAF;BUB1B;TP53BP1;TRIM26;CXCR4;ARHGAP10;STN1;DOCK8;ANKRD27;MADD;KRIT1;PDCD5;TAOK2;GIT2
GO:0071426	ribonucleoprotein complex export from nucleus	http://amigo.geneontology.org/amigo/term/GO:0071426	118	8	1.60828976848394	4.97422800092872	0.000212166954477677	0.0203275013576534	7514;8021;9688;23049;23165;23225;29894;81929	SMG1;NUP205;NUP210;CPSF1;XPO1;NUP214;SEH1L;NUP93
GO:0072594	establishment of protein localization to organelle	http://amigo.geneontology.org/amigo/term/GO:0072594	648	21	8.8319641523525	2.3777270421106	0.000217667602226745	0.0206227960465273	908;1499;2316;3838;4796;5190;5594;6129;6175;6201;6711;7157;8021;8314;9141;9648;9688;10075;23165;26953;54106	HUWE1;CTNNB1;FLNA;NUP205;RANBP6;KPNA2;TONSL;PEX6;TLR9;MAPK1;RPL7;RPLP0;RPS7;SPTBN1;TP53;NUP214;BAP1;CCT6A;PDCD5;GCC2;NUP93
GO:0060249	anatomical structure homeostasis	http://amigo.geneontology.org/amigo/term/GO:0060249	338	14	4.60679611650485	3.03898840885142	0.000229820196175901	0.0215349100306803	545;908;1435;1499;2185;3978;5111;5426;5591;5594;7011;23049;54106;79991	CSF1;CTNNB1;PTK2B;SMG1;LIG1;PCNA;TLR9;POLE;ATR;PRKDC;MAPK1;TEP1;STN1;CCT6A
GO:2000278	regulation of DNA biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:2000278	91	7	1.24029126213592	5.64383561643836	0.00024364975498925	0.0225826245738406	545;908;1499;2185;5594;7157;79991	CTNNB1;PTK2B;ATR;MAPK1;TP53;STN1;CCT6A
GO:0071166	ribonucleoprotein complex localization	http://amigo.geneontology.org/amigo/term/GO:0071166	121	8	1.6491784914115	4.85090003396355	0.000252032125727442	0.0229230590678719	7514;8021;9688;23049;23165;23225;29894;81929	SMG1;NUP205;NUP210;CPSF1;XPO1;NUP214;SEH1L;NUP93
GO:0006511	ubiquitin-dependent protein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0006511	561	19	7.64619118745332	2.48489732131956	0.000252699372860321	0.0229230590678719	701;1499;1642;2185;5707;6880;7157;7398;8237;8314;9736;10075;10399;23304;23352;25831;26133;54850;130507	HUWE1;RACK1;UBR3;CTNNB1;DDB1;PTK2B;UBR2;UBR4;HECTD1;TRPC4AP;FBXL12;PSMD1;TAF9;BUB1B;TP53;USP1;USP11;BAP1;USP34
GO:0007062	sister chromatid cohesion	http://amigo.geneontology.org/amigo/term/GO:0007062	123	8	1.67643764002987	4.77202361064707	0.000281866994849889	0.0251993449777301	701;1499;3835;5905;7514;9793;81929;113130	CDCA5;CTNNB1;KIF22;RANGAP1;BUB1B;XPO1;SEH1L;CKAP5
GO:0007077	mitotic nuclear envelope disassembly	http://amigo.geneontology.org/amigo/term/GO:0007077	43	5	0.586071695294996	8.53137942019752	0.000283703191962248	0.0251993449777301	8021;9688;23165;23225;81929	NUP205;NUP210;NUP214;SEH1L;NUP93
GO:1902589	single-organism organelle organization	http://amigo.geneontology.org/amigo/term/GO:1902589	1678	40	22.870425690814	1.74898362368769	0.000309051372216818	0.0271678458854928	29;673;701;1499;1639;1785;1794;2185;2316;3835;4627;4976;5111;5190;5905;5991;6711;7153;7157;7456;7514;8409;9141;9344;9648;9793;10051;11113;23224;23384;54919;55125;57701;79582;81929;84079;85369;113130;115704;146206	SMC4;CIT;CDCA5;EVI5L;CARMIL2;CTNNB1;DCTN1;DNM2;DOCK2;PTK2B;FLNA;SYNE2;SPECC1L;ABR;KIF22;MYH9;OPA1;PCNA;PEX6;DNAAF5;CEP192;NCKAP5L;RANGAP1;RFX3;SPTBN1;BRAF;BUB1B;TOP2A;TP53;WIPF1;XPO1;SPAG16;SEH1L;ANKRD27;UXT;STRIP1;PDCD5;TAOK2;GCC2;CKAP5
GO:0007017	microtubule-based process	http://amigo.geneontology.org/amigo/term/GO:0007017	618	20	8.42307692307692	2.37442922374429	0.000314051361622325	0.0272657338127197	1176;1499;1639;2316;3835;4627;4976;5991;7514;8409;9648;9793;23224;23384;23499;54919;55125;56992;57701;79582	AP3S1;CTNNB1;DCTN1;FLNA;SYNE2;SPECC1L;MACF1;KIF22;MYH9;OPA1;DNAAF5;CEP192;KIF15;NCKAP5L;RFX3;XPO1;SPAG16;UXT;GCC2;CKAP5
GO:0032210	regulation of telomere maintenance via telomerase	http://amigo.geneontology.org/amigo/term/GO:0032210	44	5	0.599701269604182	8.33748443337484	0.00031656006185754	0.0272657338127197	545;908;1499;5594;79991	CTNNB1;ATR;MAPK1;STN1;CCT6A
GO:0032481	positive regulation of type I interferon production	http://amigo.geneontology.org/amigo/term/GO:0032481	68	6	0.926811053024645	6.47381144238517	0.00032402266924958	0.0276294130069116	1499;1660;4791;5591;54106;64135	CTNNB1;DHX9;NFKB2;TLR9;PRKDC;IFIH1
GO:0043547	positive regulation of GTPase activity	http://amigo.geneontology.org/amigo/term/GO:0043547	620	20	8.4503360716953	2.36676977463544	0.000327391388324716	0.0276402610717312	29;1794;2185;3716;5905;6367;6711;8567;9815;10260;10399;23526;51291;55667;58485;64926;79658;81704;84079;115704	DENND4A;RACK1;EVI5L;DOCK2;PTK2B;ARHGAP45;ABR;JAK1;GMIP;DENND4C;TRAPPC1;RANGAP1;CCL22;RASAL3;SPTBN1;ARHGAP10;DOCK8;ANKRD27;MADD;GIT2
GO:0090305	nucleic acid phosphodiester bond hydrolysis	http://amigo.geneontology.org/amigo/term/GO:0090305	270	12	3.67998506348021	3.26088280060883	0.00034175917645074	0.0284963429090673	1642;2073;5111;5426;10171;23019;23405;29894;51163;55720;60528;115752	RCL1;DIS3L;DDB1;ERCC5;CNOT1;DICER1;CPSF1;PCNA;DBR1;POLE;TSR1;ELAC2
GO:0031570	DNA integrity checkpoint	http://amigo.geneontology.org/amigo/term/GO:0031570	160	9	2.18073188946975	4.12705479452055	0.00035069819301925	0.0284963429090673	545;5111;5591;7153;7157;7158;9344;23019;84444	CNOT1;PCNA;ATR;PRKDC;TOP2A;TP53;TP53BP1;DOT1L;TAOK2
GO:0009301	snRNA transcription	http://amigo.geneontology.org/amigo/term/GO:0009301	69	6	0.940440627333831	6.37998808814771	0.000350899027260709	0.0284963429090673	5430;5436;6621;6880;26173;55756	INTS1;POLR2A;POLR2G;INTS9;SNAPC4;TAF9
GO:0042795	snRNA transcription from RNA polymerase II promoter	http://amigo.geneontology.org/amigo/term/GO:0042795	69	6	0.940440627333831	6.37998808814771	0.000350899027260709	0.0284963429090673	5430;5436;6621;6880;26173;55756	INTS1;POLR2A;POLR2G;INTS9;SNAPC4;TAF9
GO:0016569	covalent chromatin modification	http://amigo.geneontology.org/amigo/term/GO:0016569	530	18	7.22367438386856	2.49180666838976	0.000355999936819007	0.0286378439741101	1499;1642;3008;3054;6880;7157;8242;8295;8314;9730;9736;10075;10765;10919;22992;23210;23304;84444	HUWE1;KDM5B;EHMT2;CTNNB1;DDB1;KDM2A;JMJD6;UBR2;HIST1H1E;HCFC1;TAF9;TP53;KDM5C;TRRAP;BAP1;DOT1L;DCAF1;USP34
GO:0034504	protein localization to nucleus	http://amigo.geneontology.org/amigo/term/GO:0034504	354	14	4.82486930545183	2.90163300054175	0.000367339540700007	0.0292584875019724	908;1499;2316;3838;4796;5594;6711;7514;8021;9688;23165;23224;26953;54106	CTNNB1;FLNA;NUP205;SYNE2;RANBP6;KPNA2;TONSL;TLR9;MAPK1;SPTBN1;XPO1;NUP214;CCT6A;NUP93
GO:0010629	negative regulation of gene expression	http://amigo.geneontology.org/amigo/term/GO:0010629	1410	35	19.2176997759522	1.82123773438259	0.000370577770635983	0.0292584875019724	678;1499;1994;2316;3008;3054;4282;4775;4791;5430;5436;5991;6829;7157;7514;8021;8242;8409;9444;9688;9730;10399;10514;10765;10919;23019;23165;23225;23304;23405;25976;27250;60436;81929;84444	RACK1;MYBBP1A;KDM5B;EHMT2;CTNNB1;ELAVL1;CNOT1;FLNA;NUP205;NUP210;UBR2;DICER1;TIPARP;PDCD4;HIST1H1E;HCFC1;MIF;NFATC3;NFKB2;POLR2A;POLR2G;RFX3;TGIF2;ZFP36L2;SUPT5H;TP53;XPO1;NUP214;SEH1L;KDM5C;UXT;DOT1L;QKI;NUP93;DCAF1
GO:0090501	RNA phosphodiester bond hydrolysis	http://amigo.geneontology.org/amigo/term/GO:0090501	129	8	1.75821508588499	4.55006902410534	0.000389139302523045	0.0302969031801474	10171;23019;23405;29894;51163;55720;60528;115752	RCL1;DIS3L;CNOT1;DICER1;CPSF1;DBR1;TSR1;ELAC2
GO:0006312	mitotic recombination	http://amigo.geneontology.org/amigo/term/GO:0006312	46	5	0.626960418222554	7.97498511018463	0.000390836091218039	0.0302969031801474	3978;5111;5426;7011;7153	LIG1;PCNA;POLE;TEP1;TOP2A
GO:0051603	proteolysis involved in cellular protein catabolic process	http://amigo.geneontology.org/amigo/term/GO:0051603	630	20	8.58663181478716	2.32920200043488	0.000401803447833582	0.0308664684655581	701;1499;1642;2185;5707;6880;7157;7318;7398;8237;8314;9736;10075;10399;23304;23352;25831;26133;54850;130507	HUWE1;RACK1;UBR3;CTNNB1;DDB1;PTK2B;UBR2;UBR4;HECTD1;TRPC4AP;FBXL12;PSMD1;TAF9;BUB1B;TP53;UBA7;USP1;USP11;BAP1;USP34
GO:0017038	protein import	http://amigo.geneontology.org/amigo/term/GO:0017038	318	13	4.33420463032114	2.99939691565435	0.000434645111257237	0.0330912398543791	1499;2316;3838;4796;5190;5594;6711;8021;9141;9688;23165;26953;54106	CTNNB1;FLNA;NUP205;RANBP6;KPNA2;TONSL;PEX6;TLR9;MAPK1;SPTBN1;NUP214;PDCD5;NUP93
