geneset	description	link	C	O	E	R	PValue	FDR	overlapGene	OverlapGene_UserID
GO:0051052	regulation of DNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051052	361	13	3.77445855115758	3.44420261179264	0.0001104638760131	0.017443064273402	142;328;641;1786;2185;3838;5111;6778;7520;9126;9320;51366;79991	PARP1;DNMT1;PTK2B;APEX1;KPNA2;PCNA;UBR5;BLM;STAT6;XRCC5;STN1;SMC3;TRIP12
GO:1902589	single-organism organelle organization	http://amigo.geneontology.org/amigo/term/GO:1902589	1678	34	17.5444361463779	1.93793631874681	0.000115682938967909	0.0177282211271078	1794;1946;2185;2597;2885;3064;3383;3636;4627;4928;5108;5111;5901;7094;8878;9126;9181;9475;9793;9897;11113;11344;22974;23224;25909;27072;50944;54919;56984;57728;79585;79959;89846;91010	CIT;TWF2;DOCK2;EFNA5;PTK2B;TPX2;SYNE2;AHCTF1;GAPDH;VPS41;GRB2;HTT;ICAM1;INPPL1;MYH9;NUP98;SHANK1;PCM1;PCNA;DNAAF5;PSMG2;WDR19;RAN;TLN1;CORO7;CEP76;SQSTM1;FGD3;FMNL3;SMC3;ARHGEF2;ROCK2;CKAP5;WASHC5
GO:1901698	response to nitrogen compound	http://amigo.geneontology.org/amigo/term/GO:1901698	874	22	9.13816280806572	2.40748610657077	0.000116427862450807	0.0177282211271078	142;328;641;1786;2185;2354;2885;3066;3383;3636;4792;5111;5315;6609;6772;6778;8473;8893;9181;9188;58528;64397	PARP1;DNMT1;PTK2B;FOSB;GRB2;HDAC2;APEX1;ICAM1;INPPL1;NFKBIA;PCNA;PKM;RRAGD;BLM;ZNF106;SMPD1;STAT1;STAT6;OGT;EIF2B5;ARHGEF2;DDX21
GO:0072594	establishment of protein localization to organelle	http://amigo.geneontology.org/amigo/term/GO:0072594	648	18	6.77520537714712	2.65674603174603	0.000153388415100375	0.0228155453780556	142;1434;3838;4792;4928;5901;6129;6137;6143;6201;6222;8021;9321;9349;9670;27072;51366;55690	PARP1;CSE1L;VPS41;KPNA2;NFKBIA;NUP98;UBR5;PACS1;RAN;RPL7;RPL13;RPL19;RPS7;RPS18;NUP214;TRIP11;RPL23;IPO13
GO:0010243	response to organonitrogen compound	http://amigo.geneontology.org/amigo/term/GO:0010243	768	20	8.02987303958178	2.4906994047619	0.000155189589765126	0.0228155453780556	142;328;641;1786;2185;2354;2885;3066;3383;3636;4792;5111;5315;6609;6772;8473;8893;9181;58528;64397	PARP1;DNMT1;PTK2B;FOSB;GRB2;HDAC2;APEX1;ICAM1;INPPL1;NFKBIA;PCNA;PKM;RRAGD;BLM;ZNF106;SMPD1;STAT1;OGT;EIF2B5;ARHGEF2
GO:0006413	translational initiation	http://amigo.geneontology.org/amigo/term/GO:0006413	188	9	1.96564600448096	4.57864741641337	0.000162373113450132	0.023467043023547	6129;6137;6143;6201;6222;8664;8893;9349;10657	KHDRBS1;RPL7;RPL13;RPL19;RPS7;RPS18;EIF3D;EIF2B5;RPL23
GO:0015031	protein transport	http://amigo.geneontology.org/amigo/term/GO:0015031	1796	35	18.7781926811053	1.86386414253898	0.00019376429228446	0.0271309047637187	142;1434;1946;3313;3838;4627;4792;4928;5108;5901;6129;6137;6143;6201;6222;8021;8907;9181;9321;9349;9670;9784;9897;10802;10961;23499;25909;27072;51366;55690;57728;64400;79585;121260;157680	SEC24A;ERP29;SLC15A4;PARP1;CSE1L;VPS13B;EFNA5;MACF1;AHCTF1;VPS41;HSPA9;KPNA2;MYH9;NFKBIA;NUP98;PCM1;UBR5;PACS1;WDR19;RAN;RPL7;RPL13;RPL19;RPS7;RPS18;AKTIP;CORO7;NUP214;AP1M1;ARHGEF2;TRIP11;RPL23;IPO13;SNX17;WASHC5
GO:0051053	negative regulation of DNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051053	114	7	1.19193427931292	5.87280701754386	0.000194087626432138	0.0271309047637187	142;641;7520;9126;9320;51366;79991	PARP1;UBR5;BLM;XRCC5;STN1;SMC3;TRIP12
GO:0045184	establishment of protein localization	http://amigo.geneontology.org/amigo/term/GO:0045184	1956	37	20.4510828976848	1.80919515045282	0.000222753354462424	0.0306357718306627	142;1434;1946;3313;3838;4627;4792;4928;5108;5901;6129;6137;6143;6201;6222;8021;8907;9181;9321;9349;9475;9670;9784;9897;10802;10961;23167;23499;25909;27072;51366;55690;57728;64400;79585;121260;157680	SEC24A;ERP29;SLC15A4;PARP1;CSE1L;VPS13B;EFNA5;EFR3A;MACF1;AHCTF1;VPS41;HSPA9;KPNA2;MYH9;NFKBIA;NUP98;PCM1;UBR5;PACS1;WDR19;RAN;RPL7;RPL13;RPL19;RPS7;RPS18;AKTIP;CORO7;NUP214;AP1M1;ARHGEF2;TRIP11;RPL23;ROCK2;IPO13;SNX17;WASHC5
GO:1901701	cellular response to oxygen-containing compound	http://amigo.geneontology.org/amigo/term/GO:1901701	918	22	9.59820761762509	2.29209461562403	0.000233719114613229	0.0312278033675828	142;328;641;1786;1946;2185;2885;3066;3383;4792;5111;5315;6778;7520;8473;9181;9475;10524;11344;58528;64397;85363	KAT5;TWF2;PARP1;DNMT1;EFNA5;PTK2B;GRB2;HDAC2;APEX1;ICAM1;NFKBIA;PCNA;PKM;RRAGD;BLM;ZNF106;STAT6;XRCC5;OGT;TRIM5;ARHGEF2;ROCK2
GO:0034660	ncRNA metabolic process	http://amigo.geneontology.org/amigo/term/GO:0034660	554	16	5.79238237490665	2.76224858174317	0.000234382481004491	0.0312278033675828	2975;5431;5437;6129;6137;6143;6201;6222;9188;9349;22803;23246;27043;28987;55661;55695	XRN2;BOP1;PELP1;NOB1;GTF3C1;POLR2B;POLR2H;DDX27;NSUN5;RPL7;RPL13;RPL19;RPS7;RPS18;DDX21;RPL23
GO:0034470	ncRNA processing	http://amigo.geneontology.org/amigo/term/GO:0034470	393	13	4.10903659447349	3.16375863322428	0.000254358975813607	0.0333679844117327	6129;6137;6143;6201;6222;9188;9349;22803;23246;27043;28987;55661;55695	XRN2;BOP1;PELP1;NOB1;DDX27;NSUN5;RPL7;RPL13;RPL19;RPS7;RPS18;DDX21;RPL23
GO:0006605	protein targeting	http://amigo.geneontology.org/amigo/term/GO:0006605	678	18	7.08887229275579	2.53919089759798	0.000266998610279456	0.0344954113614079	142;1434;3838;4792;4928;5901;6129;6137;6143;6201;6222;8021;9321;9349;9670;27072;51366;55690	PARP1;CSE1L;VPS41;KPNA2;NFKBIA;NUP98;UBR5;PACS1;RAN;RPL7;RPL13;RPL19;RPS7;RPS18;NUP214;TRIP11;RPL23;IPO13
GO:0044772	mitotic cell cycle phase transition	http://amigo.geneontology.org/amigo/term/GO:0044772	453	14	4.73637042569081	2.95584988962472	0.000295125272667507	0.0371029931625028	328;641;1642;4175;4176;5108;5111;9793;10657;11113;11258;22974;56984;79959	KHDRBS1;CIT;DCTN3;DDB1;TPX2;APEX1;MCM6;MCM7;PCM1;PCNA;PSMG2;BLM;CEP76;CKAP5
GO:1901575	organic substance catabolic process	http://amigo.geneontology.org/amigo/term/GO:1901575	1836	35	19.1964152352502	1.82325708061002	0.000295884078228004	0.0371029931625028	178;1642;2185;2597;3064;4953;5073;5315;5689;5709;6129;6137;6143;6201;6222;6499;6609;7317;7812;8473;8878;9100;9320;9349;9373;9784;10524;22803;23327;23644;26267;27044;51132;51366;54850	KAT5;DDB1;AGL;PTK2B;XRN2;NEDD4L;EDC4;GAPDH;FBXO10;SND1;HTT;ODC1;PARN;RLIM;UBR5;PKM;FBXL12;PSMB1;PSMD3;RPL7;RPL13;RPL19;RPS7;RPS18;SKIV2L;SMPD1;UBA1;CSDE1;OGT;SQSTM1;USP10;TRIP12;RPL23;PLAA;SNX17
GO:0009615	response to virus	http://amigo.geneontology.org/amigo/term/GO:0009615	300	11	3.13666915608663	3.50690476190476	0.000322248259500446	0.0398233465037725	1794;4938;4953;6772;8907;9188;10346;53840;55690;64135;85363	TRIM22;DOCK2;OAS1;ODC1;TRIM34;PACS1;IFIH1;STAT1;TRIM5;AP1M1;DDX21
GO:1902582	single-organism intracellular transport	http://amigo.geneontology.org/amigo/term/GO:1902582	823	20	8.60492905153099	2.32424926228085	0.000383054416776107	0.0466615001692838	142;1434;3064;3838;4792;4928;5108;5901;6129;6137;6143;6201;6222;8021;9349;9670;23224;51366;55690;57728	PARP1;CSE1L;SYNE2;HTT;KPNA2;NFKBIA;NUP98;PCM1;UBR5;PACS1;WDR19;RAN;RPL7;RPL13;RPL19;RPS7;RPS18;NUP214;RPL23;IPO13
GO:0007163	establishment or maintenance of cell polarity	http://amigo.geneontology.org/amigo/term/GO:0007163	168	8	1.75653472740851	4.55442176870748	0.000389670289676625	0.0467988529587687	1794;2185;3064;4627;9181;9475;9793;23224	DOCK2;PTK2B;SYNE2;HTT;MYH9;ARHGEF2;ROCK2;CKAP5
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:0045934	1295	27	13.5399551904406	1.99409817981247	0.000419112240953146	0.0491107653173945	142;328;641;1786;2354;3066;3190;6605;6772;6778;7520;8878;9126;9320;10346;10524;10657;23327;23741;51132;51366;57659;79595;79882;79991;84678;387893	TRIM22;KAT5;KHDRBS1;PARP1;DNMT1;NEDD4L;FOSB;EID1;HDAC2;HNRNPK;APEX1;KMT5A;RLIM;UBR5;ZBTB4;BLM;SMARCE1;STAT1;STAT6;XRCC5;SAP130;ZC3H14;STN1;KDM2B;SQSTM1;SMC3;TRIP12
GO:0009056	catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009056	1945	36	20.336071695295	1.77025339698862	0.00042043929496538	0.0491107653173945	178;1642;2185;2597;3064;4953;5073;5315;5689;5709;6129;6137;6143;6201;6222;6499;6609;7317;7812;8473;8878;9100;9320;9349;9373;9784;10524;22803;23327;23644;26267;27044;50509;51132;51366;54850	KAT5;DDB1;AGL;PTK2B;XRN2;NEDD4L;EDC4;GAPDH;FBXO10;SND1;HTT;ODC1;COL5A3;PARN;RLIM;UBR5;PKM;FBXL12;PSMB1;PSMD3;RPL7;RPL13;RPL19;RPS7;RPS18;SKIV2L;SMPD1;UBA1;CSDE1;OGT;SQSTM1;USP10;TRIP12;RPL23;PLAA;SNX17
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	http://amigo.geneontology.org/amigo/term/GO:0006614	93	6	0.972367438386856	6.1705069124424	0.000429795034761704	0.049525165694771	6129;6137;6143;6201;6222;9349	RPL7;RPL13;RPL19;RPS7;RPS18;RPL23
